latitude,longitude,subset,is_crop,crops_2020,island,acreage
19.24900608,-155.47729944,training,1.0,Coffee,Big Island,19.07189941
19.25309417,-155.47598173,training,1.0,Coffee,Big Island,11.73659992
19.25318744,-155.47102092,training,1.0,Macadamia Nuts,Big Island,11.59749985
19.25815798,-155.47761528,training,1.0,Coffee,Big Island,14.91300011
19.26484368,-155.4809866,training,1.0,Coffee,Big Island,4.99998999
19.27502807,-155.47542899,training,1.0,Coffee,Big Island,3.89209008
19.27306538,-155.47500487,training,1.0,Coffee,Big Island,6.16933012
19.26832991,-155.48892586,training,1.0,Coffee,Big Island,5.28518009
19.06550578,-155.57477477,training,1.0,Macadamia Nuts,Big Island,2.75661993
19.19578223,-155.49703793,training,1.0,Coffee,Big Island,11.41149998
19.26884965,-155.48035874,training,1.0,Coffee,Big Island,14.27659988
19.51538923,-155.9183493,training,1.0,Macadamia Nuts,Big Island,0.24675301
19.19350131,-155.51850981,training,1.0,Coffee,Big Island,31.38710022
19.19644045,-155.52184603,training,1.0,Coffee,Big Island,35.88660049
19.17066273,-155.52873007,training,1.0,Macadamia Nuts,Big Island,3.40051007
19.19762045,-155.49061609,training,1.0,Macadamia Nuts,Big Island,69.57830048
19.16773124,-155.51295871,training,1.0,Macadamia Nuts,Big Island,69.99019623
20.03060376,-155.41391946,training,1.0,Coffee,Big Island,0.62509203
19.18156489,-155.51708142,training,1.0,Macadamia Nuts,Big Island,1.91596997
19.24334346,-155.48238816,training,1.0,Coffee,Big Island,12.85210037
20.02986198,-155.40721573,training,1.0,Diversified Crop,Big Island,1.17324996
20.08446874,-155.46921228,training,1.0,Diversified Crop,Big Island,1.95556998
20.08458106,-155.46552562,training,1.0,Diversified Crop,Big Island,2.15701008
20.08588319,-155.46586753,training,1.0,Coffee,Big Island,3.1259501
20.08594684,-155.46728652,training,1.0,Tropical Fruits,Big Island,3.91412997
20.03039706,-155.40358181,training,1.0,Diversified Crop,Big Island,0.765122
20.03544326,-155.41865538,training,0.0,Flowers / Foliage / Landscape,Big Island,1.19383001
19.21966321,-155.45988477,training,1.0,Macadamia Nuts,Big Island,48.94739914
19.21264066,-155.48028346,training,1.0,Macadamia Nuts,Big Island,78.30899810999999
19.21940655,-155.46525707,training,1.0,Macadamia Nuts,Big Island,60.84260178
19.26573218,-155.47912301,training,1.0,Coffee,Big Island,5.62652016
19.26984212,-155.48874767,training,1.0,Coffee,Big Island,4.40736008
19.11946457,-155.56328765,training,0.0,Pasture,Big Island,18288.69921875
19.17930754,-155.49056428,training,0.0,Pasture,Big Island,181.22999573
19.17324899,-155.46434885,training,0.0,Pasture,Big Island,8176.569824220001
19.20645636,-155.81355596,training,0.0,Pasture,Big Island,7942.22021484
19.23557573,-155.49284189,training,0.0,Pasture,Big Island,1304.95996094
19.25738011,-155.80766162,training,0.0,Pasture,Big Island,790.7050170900001
19.27148259,-155.43346754,training,0.0,Pasture,Big Island,10.74310017
19.28620365,-155.79994945,training,0.0,Pasture,Big Island,1033.42004395
19.308406,-155.79179944,training,0.0,Pasture,Big Island,854.47198486
19.32858234,-155.8284508,training,0.0,Pasture,Big Island,3776.87011719
19.38820351,-155.80411979,training,0.0,Pasture,Big Island,23847.69921875
19.35057242,-155.41522654,training,0.0,Pasture,Big Island,34634.3984375
19.69416913,-155.4515476,training,0.0,Pasture,Big Island,730.6170043899999
19.9610936,-155.72862414,training,0.0,Pasture,Big Island,30791.59960938
20.02813969,-155.40409295,training,0.0,Pasture,Big Island,20.087799070000003
20.03576328,-155.4146819,training,0.0,Pasture,Big Island,277.18600464
20.03984947,-155.42213124,training,0.0,Pasture,Big Island,274.61801147
20.04727244,-155.40881854,training,0.0,Pasture,Big Island,1138.93005371
20.05785736,-155.43227263,training,0.0,Pasture,Big Island,74.16510009999999
20.05439176,-155.42794343,training,0.0,Pasture,Big Island,348.78900146
20.06077112,-155.41604804,training,0.0,Pasture,Big Island,28.07080078
20.06291472,-155.42457908,training,0.0,Pasture,Big Island,105.08899689
20.08836009,-155.46719313,training,0.0,Pasture,Big Island,9567.88964844
20.23129239,-155.8835189,training,0.0,Pasture,Big Island,3672.17993164
20.11938322,-155.82405872,training,0.0,Pasture,Big Island,43634.6015625
19.2139792,-155.49146436,training,1.0,Diversified Crop,Big Island,2.93226004
19.50273161,-154.9536718,training,0.0,Flowers / Foliage / Landscape,Big Island,1.62908995
19.50370288,-154.95271567,training,0.0,Flowers / Foliage / Landscape,Big Island,0.79803902
19.50287052,-154.95227202,training,0.0,Flowers / Foliage / Landscape,Big Island,3.27484012
19.50149097,-154.95170536,training,0.0,Flowers / Foliage / Landscape,Big Island,3.84765005
20.02570401,-155.64600744,training,1.0,Diversified Crop,Big Island,7.34229994
20.01550685,-155.63966858,training,0.0,Pasture,Big Island,53.96250153
19.67334758,-155.01077857,training,1.0,Papaya,Big Island,46.1507988
19.85304774,-155.14537938,training,1.0,Diversified Crop,Big Island,24.33860016
19.882642,-155.12627757,training,1.0,Tropical Fruits,Big Island,6.81956005
19.4355778,-155.87997303,training,1.0,Coffee,Big Island,4.35984993
19.62433384,-155.06266954,training,1.0,Papaya,Big Island,43.53020096
19.6191955,-155.0738326,training,1.0,Papaya,Big Island,16.22550011
19.63894604,-155.05951321,training,1.0,Papaya,Big Island,1.00936997
19.64193258,-155.04741359,training,1.0,Papaya,Big Island,2.17104006
19.64167895,-155.05234604,training,1.0,Papaya,Big Island,0.74308401
19.67666818,-155.00521268,training,1.0,Papaya,Big Island,2.56800008
19.67107826,-155.01817755,training,1.0,Macadamia Nuts,Big Island,35.582599640000005
19.67368611,-155.01537448,training,1.0,Papaya,Big Island,2.52601004
19.67518133,-155.00429087,training,1.0,Papaya,Big Island,6.54310989
19.68225543,-155.0127531,training,1.0,Papaya,Big Island,24.18059921
20.02647473,-155.38818214,training,0.0,Commercial Forestry,Big Island,40.54700089
20.02135065,-155.36846428,training,0.0,Commercial Forestry,Big Island,16.10000038
20.02185228,-155.37095349,training,1.0,Diversified Crop,Big Island,22.75939941
20.02507475,-155.36369187,training,0.0,Commercial Forestry,Big Island,16.43009949
20.05313985,-155.38866589,training,1.0,Banana,Big Island,4.58611012
20.02671311,-155.40791382,training,1.0,Tropical Fruits,Big Island,4.39100981
20.0305286,-155.41514796,training,1.0,Coffee,Big Island,0.59908402
20.05287198,-155.43362801,training,1.0,Tropical Fruits,Big Island,5.45149994
19.06301955,-155.59384982,training,1.0,Coffee,Big Island,69.72979735999999
19.16386398,-155.54147701,training,1.0,Coffee,Big Island,4.28507996
19.22269432,-155.8713802,training,1.0,Coffee,Big Island,7.28204012
19.43022838,-155.89597063,training,1.0,Macadamia Nuts,Big Island,26.87829971
19.53573512,-155.89564269,training,1.0,Diversified Crop,Big Island,74.27649688999999
19.61489732,-155.94303301,training,1.0,Coffee,Big Island,0.95181298
19.21472436,-155.85731869,training,1.0,Macadamia Nuts,Big Island,4.11444998
19.88067263,-155.13347419,training,0.0,Flowers / Foliage / Landscape,Big Island,2.06028008
19.20124023,-155.87026034,training,1.0,Macadamia Nuts,Big Island,5.97344017
19.21122312,-155.88172223,training,1.0,Macadamia Nuts,Big Island,2.01928997
19.45424103,-155.89280975,training,1.0,Macadamia Nuts,Big Island,6.43614006
19.50823017,-154.86385019,training,0.0,Flowers / Foliage / Landscape,Big Island,1.03716004
19.27979849,-155.45346505,training,0.0,Commercial Forestry,Big Island,0.00142516
19.86568625,-155.11446712,training,0.0,Dairy,Big Island,20.38349915
19.2097955,-155.50127238,training,1.0,Coffee,Big Island,13.63949966
19.21275682,-155.50560961,training,1.0,Coffee,Big Island,12.101099970000002
20.06601123,-155.56649695,training,0.0,Pasture,Big Island,8581.26953125
20.09771041,-155.53804681,training,0.0,Pasture,Big Island,1617.67004395
20.26287429,-155.85582065,training,1.0,Sugar,Big Island,14.07069969
21.95537981,-159.4660891,training,0.0,Commercial Forestry,Kauai,273.0249939
21.91919611,-159.53456655,training,1.0,Coffee,Kauai,7.43865013
21.91930107,-159.53718904,training,1.0,Coffee,Kauai,4.64882994
21.90001538,-159.55366238,training,1.0,Coffee,Kauai,1129.90002441
21.92110391,-159.53722651,training,1.0,Coffee,Kauai,3.48554993
21.91356041,-159.56583303,training,1.0,Coffee,Kauai,520.63598633
21.9118323,-159.55209851,training,1.0,Coffee,Kauai,715.6799926799999
21.90198748,-159.57665725,training,1.0,Coffee,Kauai,133.31900023999998
21.89390267,-159.49861407,training,0.0,Flowers / Foliage / Landscape,Kauai,27.88949966
21.89477967,-159.49287127,training,1.0,Coffee,Kauai,96.85590363
21.90558758,-159.50132235,training,1.0,Diversified Crop,Kauai,16.39990044
21.91201938,-159.49655402,training,1.0,Diversified Crop,Kauai,10.72669983
21.90330088,-159.49534341,training,1.0,Diversified Crop,Kauai,3.90813994
21.90744353,-159.47021918,training,1.0,Banana,Kauai,8.769490240000001
21.9310561,-159.4744597,training,0.0,Commercial Forestry,Kauai,994.96502686
21.946013,-159.46841638,training,1.0,Diversified Crop,Kauai,41.62200165
21.96450121,-159.46497355,training,0.0,Commercial Forestry,Kauai,51.94380188
21.9680308,-159.45665072,training,0.0,Commercial Forestry,Kauai,38.76639938
21.97239027,-159.46458369,training,0.0,Commercial Forestry,Kauai,38.10400009
21.9711541,-159.46769267,training,0.0,Commercial Forestry,Kauai,11.29020023
21.93322977,-159.48617301,training,1.0,Tropical Fruits,Kauai,38.48170090000001
21.90194532,-159.42182625,training,1.0,Taro,Kauai,18.17910004
21.89894961,-159.42112916,training,1.0,Taro,Kauai,1.48758996
22.18628651,-159.32476076,training,1.0,Diversified Crop,Kauai,114.77400208
22.10296982,-159.30980172,training,1.0,Taro,Kauai,21.80489922
21.98436306,-159.35463336,training,0.0,Seed Production,Kauai,176.00500488
21.98765134,-159.37335863,training,1.0,Diversified Crop,Kauai,51.78219986
21.99054819,-159.38078338,training,1.0,Diversified Crop,Kauai,2.35057998
21.98641771,-159.3815244,training,1.0,Diversified Crop,Kauai,248.51899719
21.97822913,-159.38901292,training,1.0,Diversified Crop,Kauai,6.538219929999999
21.97885008,-159.39184875,training,1.0,Diversified Crop,Kauai,7.50010014
21.97279701,-159.39068841,training,1.0,Diversified Crop,Kauai,41.74409866
21.9272346,-159.60728182,training,0.0,Seed Production,Kauai,2959.09008789
21.96013496,-159.64782608,training,0.0,Seed Production,Kauai,803.2630004900001
22.20646372,-159.37218255,training,1.0,Diversified Crop,Kauai,72.25350189
22.20843077,-159.38075159,training,0.0,Commercial Forestry,Kauai,145.42300415
22.20920548,-159.39084258,training,1.0,Tropical Fruits,Kauai,3.05824995
22.20337253,-159.39542959,training,1.0,Tropical Fruits,Kauai,6.056240079999999
22.21138374,-159.39914215,training,0.0,Commercial Forestry,Kauai,4.21538019
22.21494477,-159.4013397,training,0.0,Commercial Forestry,Kauai,26.79050064
22.19919167,-159.41195784,training,1.0,Diversified Crop,Kauai,11.23840046
22.18652494,-159.40828367,training,1.0,Tropical Fruits,Kauai,8.424039839999999
22.20899759,-159.38907804,training,0.0,Commercial Forestry,Kauai,3.42642999
22.19888703,-159.49772168,training,1.0,Taro,Kauai,88.00610352000001
22.20378349,-159.51897621,training,1.0,Taro,Kauai,60.89580154
22.19255836,-159.45505532,training,0.0,Commercial Forestry,Kauai,4.582819939999999
22.19706864,-159.33778912,training,1.0,Tropical Fruits,Kauai,11.54080009
22.19287521,-159.34187862,training,1.0,Tropical Fruits,Kauai,16.54129982
22.19226725,-159.36003606,training,1.0,Diversified Crop,Kauai,0.60632098
21.96686708,-159.657729,training,1.0,Taro,Kauai,5.20316982
21.9794852,-159.74259587,training,0.0,Seed Production,Kauai,172.27000427000002
22.01042878,-159.74419242,training,0.0,Seed Production,Kauai,5800.14013672
21.99386888,-159.75446807,training,0.0,Aquaculture,Kauai,142.41200256000002
21.98835958,-159.7514316,training,1.0,Tropical Fruits,Kauai,10.49359989
21.94865417,-159.66043868,training,0.0,Seed Production,Kauai,100.54299927
22.20321045,-159.49068991,training,1.0,Taro,Kauai,8.213199620000001
21.89627899,-159.52258056,training,1.0,Coffee,Kauai,1149.90002441
21.89116124,-159.5573596,training,0.0,Seed Production,Kauai,38.33430099
21.90705822,-159.56526907,training,0.0,Seed Production,Kauai,13.49339962
21.90139886,-159.58061101,training,0.0,Seed Production,Kauai,29.71549988
21.89726441,-159.57968757,training,0.0,Seed Production,Kauai,22.98390007
21.8924684,-159.55390117,training,0.0,Seed Production,Kauai,5.07356977
21.88978111,-159.54990154,training,0.0,Seed Production,Kauai,8.09265995
21.89124807,-159.54131815,training,0.0,Seed Production,Kauai,32.18389893
21.97029539,-159.47333221,training,0.0,Commercial Forestry,Kauai,212.02000427
21.95894105,-159.44638023,training,0.0,Commercial Forestry,Kauai,167.36399841
21.95801616,-159.41253585,training,0.0,Seed Production,Kauai,288.93798828
21.96025245,-159.40259482,training,0.0,Flowers / Foliage / Landscape,Kauai,75.06770325000001
21.95496603,-159.39772466,training,0.0,Flowers / Foliage / Landscape,Kauai,15.72630024
21.95554137,-159.39482374,training,1.0,Diversified Crop,Kauai,6.21965981
21.97295548,-159.38198946,training,0.0,Seed Production,Kauai,37.5243988
21.98204956,-159.38445959,training,0.0,Seed Production,Kauai,222.54600525
22.00301646,-159.37890595,training,0.0,Seed Production,Kauai,171.34500122
22.00502843,-159.37000629,training,0.0,Seed Production,Kauai,79.53350067000001
22.013374,-159.36826714,training,1.0,Diversified Crop,Kauai,47.43479919
22.00796178,-159.3598644,training,1.0,Diversified Crop,Kauai,55.41600037
21.97319801,-159.73335688,training,0.0,Aquaculture,Kauai,9.38990021
21.96398094,-159.65871721,training,1.0,Taro,Kauai,0.946832
21.96824447,-159.65465486,training,1.0,Taro,Kauai,1.90720999
21.97131028,-159.65515133,training,1.0,Diversified Crop,Kauai,3.93139005
21.96904086,-159.64949882,training,1.0,Taro,Kauai,2.25921011
21.97060908,-159.6477615,training,1.0,Taro,Kauai,1.78360999
21.91401605,-159.58161018,training,1.0,Diversified Crop,Kauai,9.03971004
21.9167204,-159.57273901,training,1.0,Diversified Crop,Kauai,9.54524994
21.91878512,-159.57764638,training,1.0,Taro,Kauai,2.72504997
21.9186166,-159.5757418,training,1.0,Diversified Crop,Kauai,4.199180129999999
21.91808496,-159.57391848,training,1.0,Diversified Crop,Kauai,1.02365005
21.91869541,-159.57358143,training,1.0,Taro,Kauai,7.33537006
21.91803326,-159.58248396,training,1.0,Tropical Fruits,Kauai,1.58969998
21.91280403,-159.49600473,training,0.0,Flowers / Foliage / Landscape,Kauai,3.50457001
22.10302174,-159.31233565,training,1.0,Diversified Crop,Kauai,7.32805014
22.10337004,-159.31426812,training,1.0,Diversified Crop,Kauai,1.77233005
22.10018717,-159.3135832,training,1.0,Diversified Crop,Kauai,27.50149918
22.20170289,-159.35420672,training,1.0,Diversified Crop,Kauai,16.298500060000002
22.19948318,-159.36527123,training,1.0,Diversified Crop,Kauai,30.09420013
22.20486187,-159.38547914,training,1.0,Tropical Fruits,Kauai,20.85029984
22.20138365,-159.42159588,training,0.0,Commercial Forestry,Kauai,206.75799561
22.19611584,-159.42650987,training,1.0,Diversified Crop,Kauai,2.17453003
22.20351055,-159.46810747,training,1.0,Taro,Kauai,8.41473961
22.20723109,-159.47229898,training,1.0,Taro,Kauai,51.91839981
22.20574782,-159.47922154,training,1.0,Taro,Kauai,175.81799316
22.19915106,-159.46873339,training,1.0,Taro,Kauai,69.26110077
22.19209568,-159.45370373,training,1.0,Tropical Fruits,Kauai,3.16527009
22.18570567,-159.45586229,training,0.0,Commercial Forestry,Kauai,16.11750031
22.21090587,-159.36969932,training,1.0,Tropical Fruits,Kauai,6.960939880000001
22.19977835,-159.38781444,training,0.0,Commercial Forestry,Kauai,10.02770042
22.21557605,-159.39820527,training,0.0,Commercial Forestry,Kauai,4.7824502
22.17536776,-159.32139838,training,1.0,Diversified Crop,Kauai,0.226504
22.17667255,-159.31902376,training,1.0,Diversified Crop,Kauai,11.31309986
22.17678047,-159.32040697,training,1.0,Diversified Crop,Kauai,3.26320004
22.18295092,-159.31752968,training,1.0,Diversified Crop,Kauai,7.78567982
22.17929177,-159.32616711,training,1.0,Diversified Crop,Kauai,52.4822998
22.18264137,-159.33107773,training,1.0,Diversified Crop,Kauai,57.94169998
22.18176958,-159.32317554,training,1.0,Tropical Fruits,Kauai,264.06100464
22.21296557,-159.54464203,training,1.0,Taro,Kauai,2.81681991
22.1950385,-159.55521572,training,1.0,Taro,Kauai,1.27985001
22.19281482,-159.36115403,training,1.0,Tropical Fruits,Kauai,7.23402977
22.18187906,-159.31686904,training,1.0,Diversified Crop,Kauai,4.49931002
22.17561419,-159.32183544,training,1.0,Diversified Crop,Kauai,1.84941006
21.90068818,-159.49383142,training,1.0,Banana,Kauai,2.74450994
21.89967445,-159.49390884,training,1.0,Tropical Fruits,Kauai,5.39039993
22.20558069,-159.42669748,training,0.0,Commercial Forestry,Kauai,1.7507
22.09938038,-159.34448728,training,1.0,Diversified Crop,Kauai,19.56080055
22.06771161,-159.39726026,training,1.0,Diversified Crop,Kauai,28.37680054
22.10022325,-159.37246514,training,1.0,Diversified Crop,Kauai,18.73579979
21.89459988,-159.57336514,training,0.0,Seed Production,Kauai,21.78129959
21.89320705,-159.54327818,training,1.0,Coffee,Kauai,43.96269989
21.89370376,-159.54584529,training,0.0,Seed Production,Kauai,17.46879959
22.01283591,-159.37902766,training,0.0,Seed Production,Kauai,174.97099304
21.92453602,-159.4435551,training,0.0,Commercial Forestry,Kauai,43.2303009
21.92112051,-159.4371727,training,0.0,Commercial Forestry,Kauai,201.33200073
21.88594221,-159.437525,training,0.0,Seed Production,Kauai,36.17369843
21.89053672,-159.43619489,training,0.0,Seed Production,Kauai,909.95800781
21.9757863,-159.38132556,training,1.0,Taro,Kauai,0.42496401
21.99772814,-159.37436453,training,0.0,Aquaculture,Kauai,31.27009964
22.10090517,-159.34852799,training,1.0,Diversified Crop,Kauai,9.93704987
21.91759411,-159.56997975,training,1.0,Banana,Kauai,1.50940001
22.11184989,-159.33738309,training,0.0,Flowers / Foliage / Landscape,Kauai,21.3185997
22.11265165,-159.34083555,training,0.0,Flowers / Foliage / Landscape,Kauai,2.58378005
22.1146724,-159.33500084,training,1.0,Banana,Kauai,3.08437991
22.1151907,-159.33419354,training,1.0,Banana,Kauai,0.37374201
22.11616465,-159.33410905,training,1.0,Banana,Kauai,3.4800601
22.11606647,-159.35117781,training,0.0,Commercial Forestry,Kauai,88.24949645999999
22.11325714,-159.35052892,training,1.0,Tropical Fruits,Kauai,39.44459915
22.0884644,-159.33617048,training,1.0,Tropical Fruits,Kauai,15.79409981
22.16451939,-159.31603468,training,1.0,Diversified Crop,Kauai,2.5934999
22.21537008,-159.41594283,training,1.0,Tropical Fruits,Kauai,35.41070175
22.20675696,-159.42430486,training,0.0,Flowers / Foliage / Landscape,Kauai,3.99875998
22.20713649,-159.42692139,training,1.0,Diversified Crop,Kauai,3.1733799
22.1816854,-159.32105919,training,1.0,Diversified Crop,Kauai,3.50133991
22.22149496,-159.58003705,training,1.0,Taro,Kauai,2.00329995
22.21877525,-159.57651604,training,1.0,Taro,Kauai,0.480878
22.20155838,-159.38653966,training,1.0,Diversified Crop,Kauai,2.46590996
22.19433232,-159.38155306,training,1.0,Diversified Crop,Kauai,0.73020297
22.2004921,-159.38604324,training,0.0,Commercial Forestry,Kauai,5.32406998
22.19579801,-159.360723,training,1.0,Tropical Fruits,Kauai,1.42957997
22.19520429,-159.36099815,training,1.0,Diversified Crop,Kauai,1.08498001
22.19459685,-159.35573242,training,1.0,Diversified Crop,Kauai,1.65824997
22.06124928,-159.33067118,training,0.0,Pasture,Kauai,1.46066999
22.10331943,-159.32734868,training,1.0,Banana,Kauai,4.39285994
22.14259183,-159.30766599,training,1.0,Diversified Crop,Kauai,2.93299007
22.02064872,-159.67676717,training,1.0,Diversified Crop,Kauai,11.85439968
22.20491163,-159.42802701,training,1.0,Diversified Crop,Kauai,2.92185998
22.20768701,-159.54889359,training,1.0,Taro,Kauai,0.32121199
21.97188841,-159.64715355,training,1.0,Taro,Kauai,4.146979809999999
21.88974072,-159.41845823,training,1.0,Taro,Kauai,1.07273996
22.21158122,-159.53427745,training,1.0,Taro,Kauai,2.22552991
22.21091113,-159.5335367,training,1.0,Taro,Kauai,0.95960599
21.96262228,-159.45192305,training,0.0,Commercial Forestry,Kauai,9.93074989
22.21449449,-159.40617039,training,1.0,Banana,Kauai,1.11922002
21.90788663,-159.46991689,training,1.0,Taro,Kauai,2.87766004
21.90699313,-159.46868395,training,1.0,Diversified Crop,Kauai,4.203310009999999
21.91399052,-159.62108325,training,0.0,Seed Production,Kauai,1377.30004883
21.91558438,-159.57879241,training,1.0,Diversified Crop,Kauai,3.71323991
21.89813571,-159.40962812,training,0.0,Pasture,Kauai,80.92579651000001
21.89973619,-159.47915477,training,0.0,Pasture,Kauai,411.44198608
21.90687356,-159.45437486,training,0.0,Pasture,Kauai,147.5059967
21.90631789,-159.53027254,training,0.0,Pasture,Kauai,337.43701172
21.91798068,-159.57799417,training,0.0,Pasture,Kauai,2.12792993
21.90979099,-159.44206067,training,0.0,Pasture,Kauai,432.61999512
21.91812309,-159.57235603,training,0.0,Pasture,Kauai,20.19020081
21.91876179,-159.51628339,training,0.0,Pasture,Kauai,85.79709625
21.91758381,-159.46041022,training,0.0,Pasture,Kauai,174.09100342000002
21.92229877,-159.51036869,training,0.0,Pasture,Kauai,56.86429977
21.9252273,-159.44886481,training,0.0,Pasture,Kauai,69.81950378
21.92818658,-159.54716422,training,0.0,Pasture,Kauai,595.19299316
21.93454696,-159.64554233,training,0.0,Pasture,Kauai,20.18239975
21.93527757,-159.5312003,training,0.0,Pasture,Kauai,79.83920288
21.93859469,-159.51415832,training,0.0,Pasture,Kauai,284.87399292
21.94388977,-159.65376428,training,0.0,Pasture,Kauai,167.55900574
21.95054789,-159.40525681,training,0.0,Pasture,Kauai,7.37817001
21.95397915,-159.42200139,training,0.0,Pasture,Kauai,30.11759949
21.93973748,-159.46361561,training,0.0,Pasture,Kauai,525.68701172
21.95927777,-159.68601916,training,0.0,Pasture,Kauai,15.8302002
21.94448685,-159.42458823,training,0.0,Pasture,Kauai,2784.47998047
21.95291269,-159.47589954,training,0.0,Pasture,Kauai,316.96200562
21.96434925,-159.66052144,training,0.0,Pasture,Kauai,19.44470024
21.96740229,-159.65404696,training,0.0,Pasture,Kauai,6.4976902
21.97644041,-159.37764276,training,0.0,Pasture,Kauai,10.62839985
21.97721982,-159.65629781,training,0.0,Pasture,Kauai,14.12660027
21.97827532,-159.3970468,training,0.0,Pasture,Kauai,34.29199982
21.98161382,-159.37204288,training,0.0,Pasture,Kauai,4.64856005
21.98579635,-159.35721355,training,0.0,Pasture,Kauai,11.00220013
21.98473225,-159.39621834,training,0.0,Pasture,Kauai,69.0565033
21.98924818,-159.35223174,training,0.0,Pasture,Kauai,9.64735031
21.99614155,-159.36607205,training,0.0,Pasture,Kauai,13.56830025
21.97830872,-159.44068871,training,0.0,Pasture,Kauai,3289.70996094
21.96121621,-159.60094099,training,0.0,Pasture,Kauai,12643.70019531
22.01034348,-159.60772818,training,0.0,Pasture,Kauai,17.93889999
22.01734911,-159.4020155,training,0.0,Pasture,Kauai,45.65510178
22.01443486,-159.42309086,training,0.0,Pasture,Kauai,185.49499512
22.02941528,-159.41487969,training,0.0,Pasture,Kauai,21.3057003
22.02441568,-159.36301743,training,0.0,Pasture,Kauai,1048.51000977
22.03593101,-159.34473259,training,0.0,Pasture,Kauai,440.64700317
22.03139396,-159.70928218,training,0.0,Pasture,Kauai,1732.88000488
22.04862083,-159.70628588,training,0.0,Pasture,Kauai,323.22601318
22.05720175,-159.39037586,training,0.0,Pasture,Kauai,18.516399380000003
22.03292844,-159.39911634,training,0.0,Pasture,Kauai,4937.58984375
22.0670537,-159.38427187,training,0.0,Pasture,Kauai,30.45260048
22.06541288,-159.32956265,training,0.0,Pasture,Kauai,571.2910156300001
22.07471292,-159.3276739,training,0.0,Pasture,Kauai,93.3891983
22.07402868,-159.3567926,training,0.0,Pasture,Kauai,48.632801060000006
22.07130157,-159.34059897,training,0.0,Pasture,Kauai,791.95202637
22.08115725,-159.31544998,training,0.0,Pasture,Kauai,10.51949978
22.08155751,-159.32203911,training,0.0,Pasture,Kauai,97.28269958
22.08845429,-159.33772458,training,0.0,Pasture,Kauai,7.375609870000001
22.08612674,-159.35907578,training,0.0,Pasture,Kauai,1040.79003906
22.09170545,-159.33321547,training,0.0,Pasture,Kauai,193.47900391
22.09659557,-159.31686125,training,0.0,Pasture,Kauai,111.10700226
22.10047696,-159.36232252,training,0.0,Pasture,Kauai,115.53900146
22.10204042,-159.35131614,training,0.0,Pasture,Kauai,24.80340004
22.10266332,-159.32694948,training,0.0,Pasture,Kauai,41.32899857
22.10409461,-159.34520761,training,0.0,Pasture,Kauai,32.79109955
22.10442633,-159.37180511,training,0.0,Pasture,Kauai,296.01199341
22.11737747,-159.31899627,training,0.0,Pasture,Kauai,1390.41003418
22.14226955,-159.30791827,training,0.0,Pasture,Kauai,13.45020008
22.16552667,-159.32597273,training,0.0,Pasture,Kauai,384.18200684
22.17196543,-159.32073689,training,0.0,Pasture,Kauai,105.22299957
22.17605182,-159.43569126,training,0.0,Pasture,Kauai,62.66260147
22.17687865,-159.34348542,training,0.0,Pasture,Kauai,102.1989975
22.17741235,-159.35869298,training,0.0,Pasture,Kauai,54.72900009
22.18003659,-159.36659202,training,0.0,Pasture,Kauai,110.01999664
22.18288724,-159.3471801,training,0.0,Pasture,Kauai,265.76300049
22.18982495,-159.39867168,training,0.0,Pasture,Kauai,1231.42004395
22.20037424,-159.51333969,training,0.0,Pasture,Kauai,64.81999969
22.19105777,-159.37371934,training,0.0,Pasture,Kauai,896.52398682
22.19698876,-159.34756838,training,0.0,Pasture,Kauai,741.65301514
22.20786474,-159.45583509,training,0.0,Pasture,Kauai,1.99527001
22.20119168,-159.4865866,training,0.0,Pasture,Kauai,136.76199341
22.20819312,-159.45911698,training,0.0,Pasture,Kauai,6.068729879999999
22.19743852,-159.44573979,training,0.0,Pasture,Kauai,665.91900635
22.20496185,-159.36076759,training,0.0,Pasture,Kauai,203.61500549
22.20934776,-159.36844141,training,0.0,Pasture,Kauai,11.60840034
22.21193366,-159.43102435,training,0.0,Pasture,Kauai,8.92518044
22.21163706,-159.43147741,training,1.0,Banana,Kauai,1.77790999
22.20894432,-159.48814143,training,0.0,Pasture,Kauai,173.71299743999998
22.21285189,-159.5315695,training,0.0,Pasture,Kauai,29.90250015
22.2224107,-159.44799589,training,0.0,Pasture,Kauai,45.84180069
21.90310046,-159.42791172,training,1.0,Diversified Crop,Kauai,19.16530037
21.90561394,-159.43613996,training,1.0,Tropical Fruits,Kauai,4.00782013
22.21711781,-159.40237891,training,1.0,Diversified Crop,Kauai,17.723800660000002
22.1719254,-159.42802287,training,1.0,Taro,Kauai,1.30892003
22.21306443,-159.44274871,training,1.0,Banana,Kauai,1.15648997
22.21416021,-159.44082587,training,1.0,Banana,Kauai,1.21866
22.21688862,-159.40855387,training,1.0,Tropical Fruits,Kauai,6.89211988
22.21791728,-159.40694186,training,1.0,Tropical Fruits,Kauai,3.97375989
22.05274355,-159.77120894,training,0.0,Seed Production,Kauai,755.9249877899999
22.00363579,-159.34302383,training,0.0,Pasture,Kauai,584.3770141599999
22.22114963,-159.40888339,training,1.0,Tropical Fruits,Kauai,4.844250199999999
22.01730653,-159.36441387,training,1.0,Diversified Crop,Kauai,0.0
22.02148059,-159.37887098,training,1.0,Diversified Crop,Kauai,0.0
22.05993414,-159.3938047,training,1.0,Banana,Kauai,0.0
22.06006831,-159.39292513,training,1.0,Tropical Fruits,Kauai,0.0
